date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count
2023-01-13,Friday,False,100,61200,"['Tyler', 'Mia', 'Alice']",10,3
2023-01-14,Saturday,False,369,603684,"['Kevin', 'Uma', 'Sophia', 'Olivia', 'Jack', 'Noah', 'Mia', 'Riley', 'Alice', 'Ivy', 'David']",35,11
2023-01-15,Sunday,False,182,123942,"['Bob', 'Jack', 'Quinn', 'David', 'Eve']",18,5
2023-01-16,Monday,True,292,425444,"['Bob', 'Kevin', 'Sophia', 'Frank', 'David', 'Alice', 'Uma', 'Mia', 'Charlie']",28,9
2023-01-17,Tuesday,False,207,219006,"['Hannah', 'Paul', 'Alice', 'Grace', 'Tyler', 'Riley', 'Jack']",20,7
2023-01-18,Wednesday,False,175,245875,"['Charlie', 'Tyler', 'Liam', 'Alice', 'Bob', 'Sophia']",17,6
2023-01-19,Thursday,False,216,322704,"['Bob', 'Sophia', 'Paul', 'Eve', 'Quinn', 'Alice']",20,6
2023-01-20,Friday,False,178,242258,"['Olivia', 'Jack', 'Tyler', 'Quinn', 'Noah', 'Alice']",17,6
2023-01-21,Saturday,False,138,96324,"['Uma', 'Ivy', 'Noah', 'Alice']",13,4
2023-01-22,Sunday,False,160,119680,"['Liam', 'Hannah', 'Paul', 'Grace', 'Alice']",16,5
2023-01-23,Monday,False,228,441636,"['Charlie', 'Frank', 'Liam', 'Ivy', 'David', 'Bob', 'Riley']",22,7
2023-01-24,Tuesday,False,91,88179,"['Liam', 'Grace', 'Riley']",9,3
2023-01-25,Wednesday,False,102,92718,"['Hannah', 'Charlie', 'Sophia']",10,3
2023-01-26,Thursday,False,151,139373,"['Eve', 'Ivy', 'Quinn']",15,3
2023-01-27,Friday,False,109,68888,"['Jack', 'Olivia', 'Paul', 'Alice']",10,4
2023-01-28,Saturday,False,340,240380,"['Hannah', 'Riley', 'Sophia', 'Kevin', 'Uma', 'Tyler', 'Ivy', 'Frank', 'Mia', 'Alice']",34,10
2023-01-29,Sunday,False,168,282072,"['Ivy', 'David', 'Riley', 'Uma']",16,4
2023-01-30,Monday,False,211,311858,"['Kevin', 'Eve', 'Jack', 'Paul', 'Quinn', 'Noah']",21,6
2023-01-31,Tuesday,False,140,160720,"['Sophia', 'David', 'Uma', 'Alice']",13,4
2023-02-01,Wednesday,False,219,266304,"['Liam', 'Jack', 'Alice', 'Hannah', 'Grace', 'Olivia', 'Kevin']",20,7
2023-02-02,Thursday,False,239,336990,"['Jack', 'Mia', 'Alice', 'Frank', 'Olivia', 'Uma', 'Riley', 'Charlie']",23,8
2023-02-03,Friday,False,195,346905,"['David', 'Hannah', 'Eve', 'Grace', 'Sophia']",19,5
2023-02-04,Saturday,False,353,471608,"['Riley', 'Kevin', 'Jack', 'David', 'Alice', 'Olivia', 'Paul', 'Tyler', 'Uma', 'Charlie', 'Frank', 'Noah']",35,12
2023-02-05,Sunday,False,123,214512,"['Ivy', 'Paul', 'Bob', 'Alice']",12,4
2023-02-06,Monday,False,220,220000,"['Uma', 'Sophia', 'Kevin', 'Paul', 'Bob', 'Hannah', 'Alice']",22,7
2023-02-07,Tuesday,False,137,138644,"['Olivia', 'Grace', 'Alice', 'Riley', 'David']",13,5
2023-02-08,Wednesday,False,227,294873,"['Tyler', 'Paul', 'Eve', 'Olivia', 'David', 'Riley']",22,6
2023-02-09,Thursday,False,243,341901,"['Jack', 'Grace', 'Paul', 'Eve', 'Liam', 'Alice', 'Hannah']",23,7
2023-02-10,Friday,False,231,339339,"['Tyler', 'Frank', 'Bob', 'Ivy', 'David', 'Jack', 'Grace', 'Alice']",23,8
2023-02-11,Saturday,False,215,155015,"['Bob', 'David', 'Kevin', 'Riley', 'Quinn', 'Mia']",21,6
2023-02-12,Sunday,False,279,369396,"['Sophia', 'Alice', 'Eve', 'Liam', 'Jack', 'Tyler', 'David', 'Grace']",26,8
2023-02-13,Monday,False,114,119700,"['Liam', 'Hannah', 'Charlie']",11,3
2023-02-14,Tuesday,False,218,221052,"['Hannah', 'Kevin', 'David', 'Jack', 'Alice', 'Bob', 'Riley', 'Olivia']",21,8
2023-02-15,Wednesday,False,215,379045,"['Jack', 'Bob', 'Eve', 'Uma', 'Charlie', 'Grace', 'Alice']",21,7
2023-02-16,Thursday,False,137,109463,"['Sophia', 'Riley', 'Hannah', 'Kevin', 'Alice']",13,5
2023-02-17,Friday,False,173,227668,"['Sophia', 'Riley', 'David', 'Eve', 'Bob', 'Alice']",17,6
2023-02-18,Saturday,False,176,130944,"['Tyler', 'Grace', 'Mia', 'Jack', 'Sophia']",17,5
2023-02-19,Sunday,False,263,258266,"['Bob', 'Uma', 'David', 'Grace', 'Mia', 'Eve', 'Jack']",26,7
2023-02-20,Monday,False,90,103590,"['Quinn', 'David']",9,2
2023-02-21,Tuesday,False,161,154399,"['Hannah', 'Mia', 'Alice', 'Charlie', 'Frank']",15,5
2023-02-22,Wednesday,False,218,291466,"['Riley', 'Frank', 'Bob', 'Mia', 'Noah', 'Sophia', 'Liam', 'Alice']",21,8
2023-02-23,Thursday,False,106,169176,"['Noah', 'Riley', 'Uma', 'Alice']",10,4
2023-02-24,Friday,False,197,201137,"['Liam', 'Bob', 'David', 'Grace', 'Sophia', 'Noah', 'Alice']",19,7
2023-02-25,Saturday,False,288,487296,"['Sophia', 'Kevin', 'Alice', 'Ivy', 'Noah', 'Grace', 'Frank', 'David', 'Paul']",27,9
2023-02-26,Sunday,False,232,428736,"['David', 'Kevin', 'Hannah', 'Ivy', 'Grace', 'Sophia', 'Alice']",23,7
2023-02-27,Monday,False,217,344162,"['Quinn', 'Hannah', 'Olivia', 'Ivy', 'Riley', 'Noah']",21,6
2023-02-28,Tuesday,False,155,307985,"['Noah', 'Sophia', 'Eve', 'Grace', 'Bob']",15,5
2023-03-01,Wednesday,False,101,124129,"['Olivia', 'Tyler', 'Frank', 'Alice']",10,4
2023-03-02,Thursday,False,178,310966,"['Bob', 'Grace', 'Ivy', 'Uma', 'Jack']",17,5
2023-03-03,Friday,False,227,276032,"['Uma', 'Olivia', 'Tyler', 'David', 'Noah', 'Grace', 'Alice']",22,7
2023-03-04,Saturday,False,316,379516,"['Alice', 'Frank', 'David', 'Olivia', 'Liam', 'Jack', 'Ivy', 'Paul', 'Mia']",30,9
2023-03-05,Sunday,False,159,261555,"['Eve', 'Tyler', 'Alice', 'Uma']",15,4
2023-03-06,Monday,False,204,324564,"['Frank', 'Kevin', 'Hannah', 'Charlie', 'Paul', 'David']",20,6
2023-03-07,Tuesday,False,153,110772,"['Charlie', 'Quinn', 'Bob', 'Frank', 'Grace']",15,5
2023-03-08,Wednesday,False,162,306990,"['Eve', 'Liam', 'Sophia', 'Hannah']",16,4
2023-03-09,Thursday,True,263,333747,"['Riley', 'Quinn', 'Paul', 'Frank', 'Bob', 'David', 'Olivia', 'Kevin', 'Alice']",26,9
2023-03-10,Friday,False,143,151437,"['Mia', 'Charlie', 'Quinn', 'Alice']",14,4
2023-03-11,Saturday,False,115,149155,"['Frank', 'Eve', 'Riley', 'Noah']",11,4
2023-03-12,Sunday,False,388,548632,"['Riley', 'Quinn', 'Eve', 'Noah', 'Kevin', 'Charlie', 'Hannah', 'Ivy', 'Paul', 'Grace', 'Jack']",38,11
2023-03-13,Monday,False,241,335231,"['Tyler', 'Jack', 'Frank', 'Uma', 'Quinn', 'Alice', 'Eve']",24,7
2023-03-14,Tuesday,False,178,170346,"['Liam', 'Alice', 'Quinn', 'Tyler', 'Charlie']",17,5
2023-03-15,Wednesday,False,246,488310,"['Grace', 'Noah', 'Uma', 'Sophia', 'Charlie', 'Ivy', 'Riley', 'Alice']",24,8
2023-03-16,Thursday,False,97,120862,"['Tyler', 'Liam', 'Alice']",9,3
2023-03-17,Friday,False,195,343785,"['Hannah', 'Bob', 'Alice', 'Tyler', 'Charlie', 'Riley', 'Jack']",18,7
2023-03-18,Saturday,False,182,297024,"['Tyler', 'David', 'Noah', 'Jack', 'Hannah', 'Bob']",18,6
2023-03-19,Sunday,False,145,261870,"['Noah', 'Liam', 'Quinn', 'Frank', 'Alice']",14,5
2023-03-20,Monday,False,136,92208,"['Mia', 'Quinn', 'Charlie']",13,3
2023-03-21,Tuesday,False,208,326976,"['Paul', 'Eve', 'Noah', 'Quinn', 'Sophia', 'Alice']",20,6
2023-03-22,Wednesday,False,202,276538,"['Riley', 'Frank', 'David', 'Quinn', 'Alice', 'Olivia', 'Jack']",19,7
2023-03-23,Thursday,False,184,334696,"['David', 'Liam', 'Sophia', 'Bob', 'Riley', 'Noah', 'Alice']",18,7
2023-03-24,Friday,True,168,215040,"['Sophia', 'Olivia', 'Frank', 'Noah', 'Uma', 'Alice']",16,6
2023-03-25,Saturday,False,398,755802,"['Kevin', 'Grace', 'Sophia', 'Mia', 'Paul', 'Eve', 'Quinn', 'Tyler', 'David', 'Frank', 'Alice']",39,11
2023-03-26,Sunday,False,202,137360,"['Kevin', 'Mia', 'Noah', 'Liam', 'David', 'Jack']",20,6
2023-03-27,Monday,False,116,178640,"['Olivia', 'Sophia', 'Liam', 'Alice']",11,4
2023-03-28,Tuesday,True,316,509708,"['Eve', 'Bob', 'Quinn', 'Charlie', 'Ivy', 'Liam', 'Kevin', 'Alice', 'Olivia']",31,9
2023-03-29,Wednesday,False,106,187726,"['Hannah', 'Kevin', 'Noah', 'Alice']",10,4
2023-03-30,Thursday,False,211,234632,"['Frank', 'Uma', 'Jack', 'Eve', 'Sophia', 'Tyler']",21,6
2023-03-31,Friday,False,216,391608,"['Olivia', 'Riley', 'Quinn', 'Kevin', 'Charlie', 'Ivy']",21,6
2023-04-01,Saturday,False,132,83688,"['David', 'Kevin', 'Mia', 'Alice']",13,4
2023-04-02,Sunday,False,106,137270,"['Paul', 'Olivia', 'Charlie']",10,3
2023-04-03,Monday,False,204,167076,"['Ivy', 'Noah', 'Bob', 'Kevin', 'Hannah', 'David']",20,6
2023-04-04,Tuesday,False,215,352815,"['Mia', 'David', 'Uma', 'Eve', 'Frank']",21,5
2023-04-05,Wednesday,False,173,196355,"['Ivy', 'Hannah', 'Sophia', 'Tyler', 'Alice']",17,5
2023-04-06,Thursday,False,224,144256,"['David', 'Noah', 'Eve', 'Uma', 'Kevin', 'Alice', 'Bob']",22,7
2023-04-07,Friday,False,146,249806,"['Olivia', 'Noah', 'Tyler', 'Quinn']",14,4
2023-04-08,Saturday,False,123,223368,"['Kevin', 'Eve', 'Alice', 'Bob']",11,4
2023-04-09,Sunday,False,114,181032,"['Kevin', 'Grace', 'Eve']",11,3
2023-04-10,Monday,False,243,159408,"['Uma', 'Sophia', 'Hannah', 'Frank', 'Noah', 'Mia', 'Riley', 'Alice']",24,8
2023-04-11,Tuesday,False,168,147672,"['Frank', 'Jack', 'Ivy', 'Uma', 'Bob']",16,5
2023-04-12,Wednesday,False,129,89139,"['Ivy', 'Hannah', 'Charlie']",12,3
2023-04-13,Thursday,False,247,261079,"['Quinn', 'Paul', 'Riley', 'Olivia', 'Ivy', 'Charlie', 'Alice']",23,7
2023-04-14,Friday,False,135,237195,"['Uma', 'Jack', 'Alice', 'Grace', 'Frank']",13,5
2023-04-15,Saturday,False,233,230903,"['Frank', 'Tyler', 'Riley', 'Mia', 'Charlie', 'Jack', 'Kevin', 'Alice']",22,8
2023-04-16,Sunday,False,277,292789,"['Frank', 'Tyler', 'Olivia', 'Sophia', 'Kevin', 'Charlie', 'David', 'Eve']",27,8
2023-04-17,Monday,False,103,96305,"['Grace', 'Ivy', 'Riley']",10,3
2023-04-18,Tuesday,False,99,76824,"['Olivia', 'Frank', 'Charlie', 'Alice']",9,4
2023-04-19,Wednesday,False,144,214848,"['Kevin', 'David', 'Alice', 'Noah', 'Tyler']",14,5
2023-04-20,Thursday,False,228,271320,"['Kevin', 'Noah', 'Jack', 'Sophia', 'Hannah', 'Liam', 'Riley', 'Alice']",21,8
2023-04-21,Friday,False,173,240470,"['Ivy', 'Jack', 'Quinn', 'Tyler', 'Alice']",17,5
2023-04-22,Saturday,False,303,313605,"['Jack', 'Noah', 'David', 'Quinn', 'Bob', 'Kevin', 'Mia', 'Uma', 'Frank']",30,9
2023-04-23,Sunday,False,331,431293,"['Hannah', 'Liam', 'Olivia', 'Uma', 'Eve', 'Riley', 'Tyler', 'Paul', 'Alice']",32,9
2023-04-24,Monday,False,106,175854,"['Frank', 'David', 'Riley', 'Noah']",10,4
2023-04-25,Tuesday,False,155,302095,"['Grace', 'Mia', 'Frank', 'Riley', 'Olivia']",15,5
2023-04-26,Wednesday,False,243,149445,"['Grace', 'Tyler', 'Frank', 'Kevin', 'Charlie', 'Olivia', 'Jack', 'Paul']",24,8
2023-04-27,Thursday,False,99,94545,"['Bob', 'Quinn', 'Riley']",9,3
2023-04-28,Friday,False,208,331760,"['David', 'Charlie', 'Noah', 'Eve', 'Alice', 'Kevin', 'Bob']",20,7
2023-04-29,Saturday,False,156,200460,"['Uma', 'David', 'Riley', 'Hannah']",15,4
2023-04-30,Sunday,False,167,115731,"['Alice', 'Ivy', 'Jack', 'Sophia', 'Riley', 'Frank']",15,6
2023-05-01,Monday,False,216,421632,"['Uma', 'Paul', 'Ivy', 'Tyler', 'Jack', 'Alice']",21,6
2023-05-02,Tuesday,False,193,379438,"['Charlie', 'Jack', 'Olivia', 'Frank', 'Bob', 'Sophia', 'Noah', 'Alice']",18,8
2023-05-03,Wednesday,False,211,278309,"['Noah', 'Alice', 'Hannah', 'Grace', 'Uma', 'Sophia', 'Kevin']",21,7
2023-05-04,Thursday,False,171,173907,"['Noah', 'Uma', 'Grace', 'Liam', 'Olivia']",17,5
2023-05-05,Friday,False,127,118618,"['Charlie', 'Uma', 'Sophia', 'Alice']",12,4
2023-05-06,Saturday,False,165,243375,"['Jack', 'David', 'Uma', 'Sophia', 'Bob']",16,5
2023-05-07,Sunday,False,123,201105,"['Kevin', 'Ivy', 'Riley', 'Alice']",11,4
2023-05-08,Monday,False,221,172822,"['Alice', 'Jack', 'Tyler', 'Charlie', 'Liam', 'Frank', 'David', 'Riley']",22,8
2023-05-09,Tuesday,False,239,242346,"['Eve', 'Alice', 'Sophia', 'Olivia', 'Ivy', 'Bob', 'Grace']",22,7
2023-05-10,Wednesday,False,207,227286,"['Noah', 'Charlie', 'Jack', 'Olivia', 'Mia', 'Frank', 'Alice', 'Riley']",20,8
2023-05-11,Thursday,False,113,181591,"['Bob', 'Quinn', 'Kevin', 'Alice']",11,4
2023-05-12,Friday,False,151,280709,"['Sophia', 'Liam', 'Hannah', 'Jack', 'Noah']",15,5
2023-05-13,Saturday,False,133,185136,"['Bob', 'Paul', 'Eve', 'Jack']",13,4
2023-05-14,Sunday,False,294,586236,"['Sophia', 'Frank', 'Charlie', 'Riley', 'Grace', 'Quinn', 'Paul', 'Kevin', 'Noah', 'Alice']",28,10
2023-05-15,Monday,False,246,289050,"['Quinn', 'Jack', 'Tyler', 'Uma', 'Eve', 'Riley', 'Alice']",24,7
2023-05-16,Tuesday,False,127,210693,"['Liam', 'Ivy', 'Noah', 'Alice']",12,4
2023-05-17,Wednesday,False,243,351621,"['Quinn', 'Grace', 'Tyler', 'Paul', 'Liam', 'Noah', 'Alice']",23,7
2023-05-18,Thursday,False,249,276888,"['Charlie', 'Quinn', 'Jack', 'Liam', 'Noah', 'Paul', 'Bob', 'Frank']",24,8
2023-05-19,Friday,False,121,112288,"['Paul', 'Uma', 'Grace']",12,3
2023-05-20,Saturday,False,266,505932,"['Kevin', 'Liam', 'David', 'Noah', 'Sophia', 'Tyler', 'Charlie', 'Jack', 'Alice']",26,9
2023-05-21,Sunday,False,176,283008,"['Grace', 'Uma', 'Olivia', 'Ivy', 'Alice']",17,5
2023-05-22,Monday,False,213,363804,"['Hannah', 'Eve', 'Liam', 'Kevin', 'Alice', 'Olivia']",20,6
2023-05-23,Tuesday,False,130,124800,"['Mia', 'Eve', 'Riley', 'Alice']",13,4
2023-05-24,Wednesday,False,161,117530,"['Paul', 'David', 'Sophia', 'Ivy']",16,4
2023-05-25,Thursday,False,86,141040,"['Noah', 'Bob', 'Alice', 'Charlie']",8,4
2023-05-26,Friday,False,153,264231,"['Sophia', 'Tyler', 'Quinn', 'Bob', 'Alice']",15,5
2023-05-27,Saturday,False,312,266136,"['Jack', 'Hannah', 'Eve', 'Bob', 'Charlie', 'Alice', 'Riley', 'Quinn', 'Sophia', 'Tyler']",31,10
2023-05-28,Sunday,False,225,306900,"['Grace', 'Bob', 'Ivy', 'Tyler', 'Paul', 'Hannah']",22,6
2023-05-29,Monday,False,237,293880,"['Alice', 'Olivia', 'Sophia', 'Liam', 'Ivy', 'Eve', 'Jack']",23,7
2023-05-30,Tuesday,False,142,199084,"['Riley', 'Noah', 'Grace', 'Charlie', 'Tyler']",14,5
2023-05-31,Wednesday,False,220,234300,"['Mia', 'Hannah', 'Frank', 'Uma', 'Jack', 'Bob', 'Noah']",22,7
2023-06-01,Thursday,False,162,195372,"['Bob', 'Olivia', 'Alice', 'Ivy', 'Tyler']",15,5
2023-06-02,Friday,False,115,221835,"['Alice', 'Quinn', 'Hannah']",10,3
2023-06-03,Saturday,False,309,482658,"['Sophia', 'Uma', 'Eve', 'Bob', 'Quinn', 'Ivy', 'David', 'Alice']",30,8
2023-06-04,Sunday,False,200,168800,"['Grace', 'Charlie', 'Tyler', 'David', 'Mia', 'Alice']",20,6
2023-06-05,Monday,False,110,102630,"['Kevin', 'Quinn', 'Sophia']",11,3
2023-06-06,Tuesday,False,94,120602,"['Ivy', 'Paul']",9,2
2023-06-07,Wednesday,False,131,142659,"['David', 'Tyler', 'Sophia', 'Riley']",13,4
2023-06-08,Thursday,False,88,130680,"['Quinn', 'Jack', 'Alice']",8,3
2023-06-09,Friday,False,123,179826,"['Bob', 'Olivia', 'Quinn', 'Noah']",12,4
2023-06-10,Saturday,False,188,284256,"['Mia', 'Kevin', 'Liam', 'Grace', 'Noah', 'Alice']",18,6
2023-06-11,Sunday,False,249,392175,"['Paul', 'David', 'Ivy', 'Kevin', 'Eve', 'Olivia']",24,6
2023-06-12,Monday,False,174,307632,"['Olivia', 'Frank', 'Noah', 'Alice', 'Jack', 'David', 'Riley']",16,7
2023-06-13,Tuesday,False,98,115934,"['Noah', 'Jack', 'Alice', 'Olivia']",8,4
2023-06-14,Wednesday,False,134,243210,"['Alice', 'Tyler', 'Riley', 'Grace', 'Charlie']",13,5
2023-06-15,Thursday,False,125,218375,"['Liam', 'David', 'Alice', 'Sophia']",12,4
2023-06-16,Friday,False,147,266952,"['Liam', 'Tyler', 'Alice', 'Quinn']",14,4
2023-06-17,Saturday,False,314,200332,"['Riley', 'Noah', 'Paul', 'Uma', 'Mia', 'Quinn', 'Grace', 'Jack', 'Charlie']",31,9
2023-06-18,Sunday,False,166,306270,"['Alice', 'Uma', 'Kevin', 'Grace', 'Noah', 'Jack']",16,6
2023-06-19,Monday,False,118,177944,"['Sophia', 'Charlie', 'Riley', 'Grace']",11,4
2023-06-20,Tuesday,False,235,309965,"['Riley', 'Ivy', 'Frank', 'Hannah', 'Jack', 'Alice', 'Grace', 'Kevin']",22,8
2023-06-21,Wednesday,False,82,151782,"['Charlie', 'Eve']",8,2
2023-06-22,Thursday,False,154,291214,"['Grace', 'Bob', 'Liam', 'Charlie', 'Olivia']",15,5
2023-06-23,Friday,False,126,144900,"['Frank', 'Kevin', 'Liam', 'Riley', 'Alice']",12,5
2023-06-24,Saturday,False,263,517058,"['Hannah', 'Jack', 'Alice', 'Kevin', 'Tyler', 'Mia', 'Liam', 'Olivia']",26,8
2023-06-25,Sunday,False,160,132640,"['Liam', 'Tyler', 'Frank', 'Sophia', 'Riley', 'Alice']",16,6
2023-06-26,Monday,False,206,253380,"['Uma', 'Paul', 'Eve', 'Jack', 'Tyler']",20,5
2023-06-27,Tuesday,False,246,390648,"['Quinn', 'Noah', 'Ivy', 'Hannah', 'Mia', 'Frank', 'Alice']",24,7
2023-06-28,Wednesday,True,202,165640,"['Noah', 'Sophia', 'Uma', 'Paul', 'Kevin', 'Riley', 'Alice']",20,7
2023-06-29,Thursday,False,180,345420,"['Mia', 'Kevin', 'Frank', 'Riley', 'David', 'Noah']",18,6
2023-06-30,Friday,False,143,261690,"['Alice', 'Noah', 'Paul', 'Eve', 'Riley']",14,5
2023-07-01,Saturday,False,328,292248,"['Tyler', 'Noah', 'Quinn', 'Mia', 'Hannah', 'David', 'Kevin', 'Charlie', 'Jack']",32,9
2023-07-02,Sunday,False,194,324562,"['Frank', 'Kevin', 'Liam', 'Olivia', 'Tyler', 'Charlie']",19,6
2023-07-03,Monday,False,229,207245,"['David', 'Grace', 'Noah', 'Uma', 'Paul', 'Riley', 'Jack']",22,7
2023-07-04,Tuesday,False,97,86912,"['Grace', 'Liam', 'Bob']",9,3
2023-07-05,Wednesday,False,92,179676,"['Quinn', 'Riley', 'Jack']",9,3
2023-07-06,Thursday,False,126,125244,"['Grace', 'Riley', 'Jack', 'Frank', 'Noah', 'Alice']",12,6
2023-07-07,Friday,False,237,426363,"['Charlie', 'David', 'Mia', 'Riley', 'Hannah', 'Kevin', 'Noah']",23,7
2023-07-08,Saturday,False,260,370760,"['Olivia', 'Kevin', 'Uma', 'Alice', 'Tyler', 'Paul', 'Mia']",25,7
2023-07-09,Sunday,False,250,401250,"['Jack', 'Frank', 'Quinn', 'Eve', 'Sophia', 'Alice', 'David', 'Riley']",24,8
2023-07-10,Monday,False,205,224065,"['Liam', 'Quinn', 'Tyler', 'Olivia', 'Paul']",20,5
2023-07-11,Tuesday,False,126,157122,"['Bob', 'Eve', 'Frank', 'Sophia']",12,4
2023-07-12,Wednesday,False,247,357656,"['Paul', 'Riley', 'Ivy', 'Jack', 'Kevin', 'Quinn', 'Frank', 'Alice']",24,8
2023-07-13,Thursday,False,207,268479,"['Quinn', 'Eve', 'Riley', 'Kevin', 'Bob', 'Grace']",20,6
2023-07-14,Friday,False,122,162504,"['Liam', 'David', 'Olivia', 'Alice']",12,4
2023-07-15,Saturday,False,192,365568,"['Uma', 'Olivia', 'Kevin', 'Grace', 'David', 'Alice']",19,6
2023-07-16,Sunday,False,330,515790,"['Sophia', 'Hannah', 'Eve', 'Frank', 'Grace', 'Kevin', 'Bob', 'Olivia', 'Ivy', 'Alice', 'Riley']",33,11
2023-07-17,Monday,False,83,85407,"['Ivy', 'Jack', 'Alice']",8,3
2023-07-18,Tuesday,False,134,176880,"['Liam', 'Noah', 'Charlie', 'Alice', 'Bob']",12,5
2023-07-19,Wednesday,False,220,313060,"['Mia', 'Riley', 'Eve', 'Hannah', 'Ivy', 'Alice']",22,6
2023-07-20,Thursday,False,180,285120,"['David', 'Tyler', 'Quinn', 'Olivia', 'Jack']",18,5
2023-07-21,Friday,False,216,412560,"['Mia', 'Alice', 'Tyler', 'Grace', 'Ivy', 'Jack']",20,6
2023-07-22,Saturday,False,203,231420,"['Mia', 'Kevin', 'Uma', 'Charlie', 'David']",20,5
2023-07-23,Sunday,False,220,145860,"['Jack', 'Bob', 'Eve', 'Liam', 'Mia', 'Charlie', 'Alice']",22,7
2023-07-24,Monday,False,207,390609,"['Grace', 'Olivia', 'Kevin', 'Sophia', 'Bob', 'Jack', 'Paul']",20,7
2023-07-25,Tuesday,False,117,120627,"['Sophia', 'Eve', 'Alice', 'Riley']",11,4
2023-07-26,Wednesday,False,89,174084,"['Uma', 'Alice', 'Frank']",8,3
2023-07-27,Thursday,False,111,109335,"['Ivy', 'Jack', 'Hannah']",11,3
2023-07-28,Friday,False,198,194634,"['Bob', 'Hannah', 'Charlie', 'Kevin', 'Liam', 'Olivia']",19,6
2023-07-29,Saturday,False,173,210887,"['Olivia', 'Grace', 'Paul', 'Liam', 'Jack', 'Alice']",17,6
2023-07-30,Sunday,False,296,514152,"['Frank', 'Noah', 'David', 'Riley', 'Hannah', 'Bob', 'Tyler', 'Olivia', 'Ivy', 'Alice']",29,10
2023-07-31,Monday,False,97,122220,"['Uma', 'David']",9,2
2023-08-01,Tuesday,False,94,86480,"['Hannah', 'Kevin', 'Alice']",8,3
2023-08-02,Wednesday,False,221,210171,"['Kevin', 'Ivy', 'David', 'Frank', 'Jack', 'Paul', 'Alice']",21,7
2023-08-03,Thursday,False,88,144848,"['Grace', 'Charlie', 'Bob']",8,3
2023-08-04,Friday,False,83,140270,"['Grace', 'Paul', 'Alice']",8,3
2023-08-05,Saturday,False,300,443700,"['Hannah', 'Liam', 'Bob', 'Kevin', 'Uma', 'Tyler', 'Ivy', 'Noah', 'Alice']",30,9
2023-08-06,Sunday,False,324,547884,"['Jack', 'Olivia', 'Grace', 'Tyler', 'Quinn', 'Bob', 'Sophia', 'Riley', 'Paul', 'David']",32,10
2023-08-07,Monday,False,156,160212,"['Grace', 'Uma', 'Noah', 'Kevin', 'Bob']",15,5
2023-08-08,Tuesday,False,83,147906,"['Noah', 'Frank', 'Alice', 'Olivia']",8,4
2023-08-09,Wednesday,False,151,99056,"['Grace', 'Charlie', 'Alice', 'Tyler', 'Liam']",15,5
2023-08-10,Thursday,False,228,325356,"['Bob', 'Grace', 'Hannah', 'Frank', 'Mia', 'Charlie', 'Sophia']",22,7
2023-08-11,Friday,False,221,148512,"['Uma', 'Mia', 'Frank', 'Tyler', 'Jack', 'Kevin', 'Alice']",22,7
2023-08-12,Saturday,False,300,408600,"['Riley', 'Hannah', 'Tyler', 'Eve', 'Kevin', 'Liam', 'Noah', 'Ivy', 'Alice']",30,9
2023-08-13,Sunday,False,360,693720,"['Mia', 'Liam', 'Ivy', 'Frank', 'Grace', 'Noah', 'Uma', 'Hannah', 'Paul', 'Jack']",36,10
2023-08-14,Monday,False,128,249856,"['Riley', 'David', 'Jack', 'Bob', 'Frank']",12,5
2023-08-15,Tuesday,False,165,212850,"['David', 'Kevin', 'Sophia', 'Bob', 'Paul']",16,5
2023-08-16,Wednesday,False,99,186219,"['Kevin', 'Uma', 'Alice']",9,3
2023-08-17,Thursday,False,181,154031,"['Mia', 'Charlie', 'Hannah', 'Quinn', 'Alice']",18,5
2023-08-18,Friday,False,173,342713,"['Charlie', 'Jack', 'Bob', 'Alice', 'Sophia', 'Riley', 'Grace']",16,7
2023-08-19,Saturday,False,394,537810,"['Kevin', 'Alice', 'Grace', 'Sophia', 'Uma', 'Frank', 'Bob', 'Jack', 'Mia', 'Liam', 'Tyler', 'Ivy']",39,12
2023-08-20,Sunday,False,198,266508,"['Charlie', 'Tyler', 'Sophia', 'Alice', 'Olivia', 'Uma']",19,6
2023-08-21,Monday,False,113,135148,"['Kevin', 'Grace', 'Bob', 'Olivia']",11,4
2023-08-22,Tuesday,False,182,234962,"['Paul', 'Riley', 'Sophia', 'David', 'Jack', 'Alice', 'Bob']",18,7
2023-08-23,Wednesday,False,84,73584,"['Bob', 'Tyler', 'Frank']",8,3
2023-08-24,Thursday,False,182,126854,"['Mia', 'Uma', 'Quinn', 'Grace']",18,4
2023-08-25,Friday,False,220,324940,"['Alice', 'Ivy', 'Charlie', 'Eve', 'Riley', 'Noah', 'Tyler']",22,7
2023-08-26,Saturday,False,187,247027,"['David', 'Olivia', 'Sophia', 'Ivy', 'Jack', 'Alice']",18,6
2023-08-27,Sunday,False,191,377989,"['Eve', 'Kevin', 'Jack', 'Charlie', 'Grace', 'Sophia']",19,6
2023-08-28,Monday,False,224,276416,"['David', 'Mia', 'Olivia', 'Grace', 'Liam', 'Sophia']",22,6
2023-08-29,Tuesday,False,136,125528,"['Quinn', 'Ivy', 'Bob', 'Alice']",13,4
2023-08-30,Wednesday,False,202,121402,"['Riley', 'Tyler', 'Liam', 'Eve', 'Paul', 'Alice']",20,6
2023-08-31,Thursday,False,104,152152,"['Frank', 'Jack', 'Eve', 'Alice']",10,4
